Symbiota ID,Catalog Number,Other Catalog #,Family,ID Qualifier,Scientific Name,Author,Collector,Collector Number,Associated Collectors,Event Date,Verbatim Date,Identified By,Date Identified,Country,Locality,Latitude,Longitude,Uncertainty In Meters,Georeferenced By,Georeference Protocol,Georeference Sources,Georef Remarks,Elev. Min. (m),Elev. Max. (m),Habitat,Substrate,Notes (Occurrence Remarks),Associated Taxa,Description,Date Last Modified,Processing Status,Entered By,Basis Of Record,Language,Continent
https://fm-digital-assets.fieldmuseum.org/446/225/C0029540F.jpg,C0029540F,340376,Scapaniaceae,,Anastrophyllum minutum,(Schreb.) R. M. Schust.,,s.n.,,,,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/447/456/C0080860F_a.jpg,C0080860F,1029065,Aytoniaceae,,Mannia triandra,(Scop.) Grolle,unknown,134,,,s.d.,,,,New York and Canada,,,,,,,,,,"On slate and limestone rocks in ravines, New York and Canada",,,,,2025-12-26 10:34:59,,,PreservedSpecimen,en,North America
https://fm-digital-assets.fieldmuseum.org/434/447/C0030178F_a.jpg,C0030178F,,Jungermanniaceae,,Solenostoma cordifolium,(Dumort.) Steph.,E. Hall,s.n.,,1862-00-00,1862,,,,Rocky Mountains,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/435/854/C1048496F.jpg,C1048496F,,Ricciaceae,,Riccia crystallina,L.,J. Wolf & J. T. Rothrock,s.n.,,1872-00-00,1872,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/435/895/C1048708F.jpg,C1048708F,,Ricciaceae,,Riccia fluitans,L.,J. Wolf & J. T. Rothrock,,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/436/033/C1049231F.jpg,C1049231F,,Ricciaceae,,Riccia fluitans,L.,L. M. Underwood & O. F. Cook,41,,1889-08-00,1889-8,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/436/102/C1049266F.jpg,C1049266F,,Ricciaceae,,Riccia crystallina,L.,unknown,1486,,1907-03-15,1907-3-15,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/437/374/C0032684F.jpg,C0032684F,,Scapaniaceae,,Barbilophozia hatcheri,(A. Evans) Loeske,J. R. Rastorfer,PAL-160,J. M. Gnau,1969-02-27,1969-2-27,,,,"Argentine Islands, West Antartica, Easternmost Island of the...",-65.241667,-64.239722,,,,label,,,,,,,,,2024-08-19 15:03:03,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/459/C0080799F.jpg,C0080799F,,Marchantiaceae,,Marchantia polymorpha,L.,Wolf & Rothrock,s.n.,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/496/C1045596F.jpg,C1045596F,,Marchantiaceae,,Marchantia polymorpha,L.,E. Hall,s.n.,,1862-00-00,1862,,,,Rocky Mountains,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/523/C1045667F.jpg,C1045667F,,Marchantiaceae,,Marchantia polymorpha,L.,A. G. J. Brouard,20318,,1934-08-09,9.XIII.1934,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/553/C1045710F.jpg,C1045710F,,Marchantiaceae,,Marchantia polymorpha,L.,unknown,6670,,1953-07-19,1953-7-19,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/600/C1046035F.jpg,C1046035F,,Marchantiaceae,,Marchantia polymorpha,L.,J. Blake,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/656/C1046331F.jpg,C1046331F,,Marchantiaceae,,Marchantia,L.,A. B. Langlois,s.n.,,1881-03-00,1881-3,,,,,,,,,,,,,,On old brick wall,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/660/C1047174F.jpg,C1047174F,,Marchantiaceae,,Marchantia domingensis,Lehm. & Lindenb.,D. Richards,765,,1940-02-01,1940-2-1,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/676/C1047555F.jpg,C1047555F,,Marchantiaceae,,Marchantia polymorpha,L.,E. J. Hill,164,,1878-07-23,July 23 1878,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/689/C1047722F.jpg,C1047722F,,Marchantiaceae,,Marchantia polymorpha,L.,unknown,s.n.,,1897-05-28,May 28 1897,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/698/C1047746F.jpg,C1047746F,,Marchantiaceae,,Marchantia polymorpha,L.,unknown,134,,1895-00-00,1895,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/710/C1047758F.jpg,C1047758F,,Marchantiaceae,,Marchantia polymorpha,L.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/796/C1048333F.jpg,C1048333F,,Marchantiaceae,,Preissia quadrata,(Scop.) Nees,L. M. Underwood,17,,,s.d.,,,,,,,,,,,,,,"On moist rocks, especially slate and limestone",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/439/914/C1043749F.jpg,C1043749F,,Metzgeriaceae,,Metzgeria furcata,(L.) Dumort.,unknown,117,,,s.d.,,,,,,,,,,,,,,On rocks and roots of trees,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/440/448/C1043364F_a.jpg,C1043364F,1069405,Pallaviciniaceae,,Pallavicinia lyellii,(Hook.) Carruth.,Lanning,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/440/479/C1043418F_a.jpg,C1043418F,798761,Pallaviciniaceae,,Pallavicinia lyellii,(Hook.) Carruth.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,"Among mosses in swamps, often aquatic",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/451/966/C0071325F.jpg,C0071325F,,Porellaceae,,Porella platyphylla,(L.) Pfeiff.,[collector unknown],Fasc 94,,1854-00-00,1854,,,,,,,,,,,,,,,,[looks like an exsiccat but not in our list],,,2026-01-22 15:41:49,expert required,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/449/789/C0043907F.jpg,C0043907F,,Radulaceae,,Radula complanata,(L.) Dumort.,F. Lilienfeldówna,99,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/449/823/C0045893F.jpg,C0045893F,,Radulaceae,,Radula complanata,(L.) Dumort.,unknown,85,,,s.d.,,,,,,,,,,,,,,On rocks and roots of trees,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/449/967/C1047978F.jpg,C1047978F,,Ricciaceae,,Riccia frostii,Austin,Wolf & Rothrock,s.n.,,1873-00-00,1873,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/450/091/C1048162F_a.jpg,C1048162F,,Ricciaceae,,Ricciocarpos natans,(L.) Corda,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/450/131/C1048392F_a.jpg,C1048392F,,Ricciaceae,,Ricciocarpos natans,(L.) Corda,unknown,146,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/450/818/C0040450F_a.jpg,C0040450F,,Lophoziaceae,,Lophozia incisa,(Schrad.) Dumort.,J. Wolf & J. T. Rothrock,s.n.,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2026-02-26 11:36:39,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/455/582/C0035904F_a.jpg,C0035904F,,Scapaniaceae,,Scapania undulata var. oakesii,(Austin) H. Buch,E. Hall,s.n.,,,s.d.,,,,Rocky Mountains,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/457/682/C0075348F.jpg,C0075348F,,Mniaceae,,Mnium orthorrhynchum,Brid.,J. Macoun,,,1869-00-00,1869,,,,Lake Superior,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/457/992/C0078065F.jpg,C0078065F,,Bryaceae,,Bryum cirrhatum,Vill.,Wolf & Rothrock,s.n.,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/458/046/C0078490F.jpg,C0078490F,,Bryaceae,,Bryum cernuum,Brid.,C. F. Austin,s.n.,,1865-00-00,1865,,,,[illegible],,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/458/065/C0078747F.jpg,C0078747F,,Bryaceae,,Bryum carneum,With.,unknown,260,,,,,,,Rocky Mountains,,,,,,,,,,Near springs,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/458/128/C0079074F.jpg,C0079074F,,Bryaceae,,Bryum crudum,(Hedw.) Turner,unknown,269,,,s.d.,,,,Rocky Mountains,,,,,,,,,,"In woods, and upon moist banks",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/458/220/C0078026F.jpg,C0078026F,,Bryaceae,,Webera nutans var. longiseta,Huebener,Wolf & Rothrock,s.n.,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/458/229/C0078049F.jpg,C0078049F,,Bryaceae,,Webera nutans var. caespitosa,(Hoppe & Hornsch.) Fürnr.,Wolf & Rothrock,s.n.,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/458/707/C0075893F.jpg,C0075893F,,Mniaceae,,Mnium,Hedw.,unknown,s.n.,,1862-00-00,1862,,,,Rocky Mountains,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/459/046/C0077539F.jpg,C0077539F,,Bryaceae,,Bryum turbinatum,(Hedw.) Turner,unknown,s.n.,,,s.d.,,,,Rocky Mountains,,,,,,,,,,Moist banks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/459/052/C0077549F.jpg,C0077549F,,Bryaceae,,Bryum uliginosum,(Brid.) Bruch & Schimp.,Wolf & Rothrock,s.n.,,1873-00-00,1873,,,,West of the 100th Meridian,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/467/386/C0038607F.jpg,C0038607F,,Sphagnaceae,,Sphagnum cuspidatum var. majus,Russow,Delamare,793,,,,,,,,46.907733,-56.340149,27280,W. C. Gaswick : Field Museum of Natural History - Botany Dep...,,GEOlocate,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/467/412/C0038640F.jpg,C0038640F,,Sphagnaceae,,Sphagnum acutifolium var. flavicomans,Cardot,D. Delamare,790,,,s.d.,,,,,46.907733,-56.340149,27280,W. C. Gaswick : Field Museum of Natural History - Botany Dep...,,GEOlocate,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/467/413/C0038641F.jpg,C0038641F,,Sphagnaceae,,Sphagnum acutifolium var. flavicomans,Cardot,A. Viaud-Grand-Marais,s.n.,,1887-06-00,1887-6,,,,,47.042663,-56.331909,12000,W. C. Gaswick : Field Museum of Natural History - Botany Dep...,,GEOlocate,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/467/430/C0038674F.jpg,C0038674F,,Sphagnaceae,,Sphagnum acutifolium,Schrad.,unknown,s.n.,,1919-00-00,1919,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/467/572/C0040995F.jpg,C0040995F,,Sphagnaceae,,Sphagnum cymbifolium var. atro-viride,Schlieph. ex Röll,D. Delamare,101,,,s.d.,,,,,47.042663,-56.331909,12000,W. C. Gaswick : Field Museum of Natural History - Botany Dep...,,GEOlocate,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/472/784/C0039985F.jpg,C0039985F,,Sphagnaceae,,Sphagnum squarrosum,Crome,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Hab. in paludibus editioribus frequens. Found in higher freq...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/473/563/C0041269F.jpg,C0041269F,,Sphagnaceae,,Sphagnum pylaesii,Brid.,D. Delamare,s.n.,,,s.d.,,,,,47.042663,-56.331909,12000,W. C. Gaswick : Field Museum of Natural History - Botany Dep...,,GEOlocate,,,,In aquis stagnanlibus (in stagnant waters),,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/473/918/C1045481F.jpg,C1045481F,,Dicranaceae,,Dicranella schreberi,Schimp.,H. Habeeb,1928,,1951-06-29,6/29/1951,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/473/919/C1045482F.jpg,C1045482F,,Dicranaceae,,Dicranella schreberi,Schimp.,H. Habeeb,1829,,1951-06-28,1951-6-28,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/474/164/C0069123F.jpg,C0069123F,,Andreaeaceae,,Andreaea rupestris,Hook. f. & Wilson,unknown,s.n.,,1927-00-00,1927--28,,,,Greenland and Labrador,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/474/557/C0070456F.jpg,C0070456F,,Fissidentaceae,,Fissidens bryoides,Hedw.,unknown,s.n.,,,s.d.,,,,Greenhouse,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/474/412/C0049217F.jpg,C0049217F,,Andreaeaceae,,Andreaea,Hedw.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/474/835/C1043692F.jpg,C1043692F,,Grimmiaceae,,Racomitrium lanuginosum,(Hedw.) Brid.,M. W. Gorman,284,,1902-09-04,1902-9-4,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/603/C0070506F.jpg,C0070506F,,Andreaeaceae,,Andreaea gainii,Cardot,R. Ochyra,8/1/1980,,1980-01-01,1.01.1980,,,,"Admiralty Bay, Zamek (=castle) Hill between Baranowski Glaci...",-62.191667,-58.48333,301,J. Smith,,GEOlocate,,336,,On bare earth between rocks in community of Usnea fasciata,,,,,2025-12-02 12:45:30,,,PreservedSpecimen,en,Antarctica
https://fm-digital-assets.fieldmuseum.org/477/607/C0070512F.jpg,C0070512F,,Andreaeaceae,,Andreaea gainii,Cardot,R. Ochyra,35/80,,1980-01-01,1.01.1980,,,,"Admiralty Bay, Zamek (=castle) Hill between Baranowski Glaci...",-62.191667,-58.48333,301,J. Smith,,GEOlocate,,365,,In Usnea fasciata - Himantormia lugubris association on the ...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/631/C0070767F.jpg,C0070767F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2032/80,,1980-02-16,16.02.1980,,,,"Admiralty Bay, Misty Nunatak west of Admiralen Peak",-62.1,-58.516667,301,J. Smith,,GEOlocate,,280,,On moist ground on the top,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/632/C0070773F.jpg,C0070773F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2179/80,,1980-02-18,18.02.1980,,,,"Admiralty Bay, Mt. Wawel above Point Hennequin",-62.116667,-58.4,462,J. Smith,,GEOlocate,,90,,On dry volcanic rocks on southern slope in Usnea fasciata as...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/633/C0070784F.jpg,C0070784F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,0223/80,,1980-02-16,16.02.1980,,,,"Admiralty Bay, Admiralen Peak",-62.105389,-58.492028,301,J. Smith,,GEOlocate,,305,,On bare ground on the top,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/639/C0070814F.jpg,C0070814F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,5093/79,,1979-12-28,28.12.1979,,,,,-62.16,-58.49,301,J. Smith,,GEOlocate,,,,On soreo(?) on western slope,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/642/C0070820F.jpg,C0070820F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,4941/79,,1979-12-23,23.12.1979,,,,"Admiralty Bay, mountain slope called Ubocz south of Arctowsk...",-62.166667,-58.483333,3036,J. Smith,,GEOlocate,,110,,On slightly sheltered andesite boulder on north-western slop...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/647/C0070826F.jpg,C0070826F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2676/80,,1980-03-12,12.03.1980,,,,"Admiralty Bay, Nunatak Bell Zygmunt on Vieville Glacier",-62.116667,-58.366667,301,J. Smith,,GEOlocate,Pattern: Bell Zygmunt,300,,Usnea fasciata-Himantormia lugubris community on the summit;...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/656/C0070838F.jpg,C0070838F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2481/80,,1980-02-03,2.03.1980,,,,,-62.213083,-58.933167,912,J. Smith,,GEOlocate,,5,,In slightly moist situation raised beach,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/662/C0070844F.jpg,C0070844F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2468/80,,1980-03-02,2.03.1980,,,,"Fildes Peninsula, Bellingshausen Station, Lake Kitezen",-62.196111,-58.960556,301,J. Smith,,GEOlocate,Georeferenced to Bellingshausen Station,25,,In moist situation on screes,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/668/C0070850F.jpg,C0070850F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2328/80,,1980-02-20,20.02.1980,,,,"Admiralty Bay, Urbanek Crag",-62.144078,-58.533204,300,J. Smith,,GEOlocate,"Urbanek Crag, Wikipedia",120,,On dry and exposed slope,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/684/C0070868F.jpg,C0070868F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2238/80,,1980-02-18,18.02.1980,,,,"Admiralty Bay, Point Hennequin",-62.123583,-58.397861,301,J. Smith,,GEOlocate,,15,,On raised beach in moist situation,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/477/700/C0070880F.jpg,C0070880F,,Andreaeaceae,,Andreaea regularis,Müll. Hal.,R. Ochyra,2227/80,,1980-02-18,18.02.1980,,,,"Admiralty Bay, Basalt Point",-62.13,-58.4,600,J. Smith,,GEOlocate,Uncertainty includes shoreline,15,,On slightly sheltered basalt rocks on sotuhwestern slope,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://media01.symbiota.org/media/storage/f/bryophytes/C10439/C1043937F.jpg,C1043937F,,Grimmiaceae,,Racomitrium sudeticum,(Funck) Bednarek-Ochyra & Ochyra,,,,,,,,,,,,,,,,,,,,,[Handwriting],,,2023-04-25 03:20:34,expert required,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/478/846/C1043204F.jpg,C1043204F,,Funariaceae,,Aphanorrhegma serratum,(Hook. & Wilson) Sull.,J. T. Rothrock & J. Wolf,s.n.,,1873-00-00,1873,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/478/862/C1044939F.jpg,C1044939F,,Funariaceae,,Aphanorrhegma serratum,(Hook. & Wilson) Sull.,E. Lanning,185,,1850-08-00,1850-8,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/478/868/C1044957F.jpg,C1044957F,,Funariaceae,,Aphanorrhegma serratum,(Hook. & Wilson) Sull.,unknown,231,,,s.d.,,,,,,,,,,,,,,Ad terram humidam frequens,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/478/619/C0080032F.jpg,C0080032F,,Dicranaceae,,Dicranella heteromalla,(Hedw.) Schimp.,H. B.,s.n.,,1873-12-00,Dec. 73,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/831/C1044625F.jpg,C1044625F,,Grimmiaceae,,Racomitrium canescens,(Hedw.) Brid.,unknown,3218,,1939-09-23,9/23/1939,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/833/C1044858F.jpg,C1044858F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,H. S. Conard,1151,,1945-07-15,1945-7-15,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/836/C1044869F.jpg,C1044869F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,J. A. Allen,77,,1898-06-23,1898-6-23,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/838/C1044875F.jpg,C1044875F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,H. S. Conard,1151,,1945-07-15,1945-7-15,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/841/C1044882F.jpg,C1044882F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,E. Hall,,,,,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/842/C1044887F.jpg,C1044887F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,E. Hall,,,,,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/843/C1044888F.jpg,C1044888F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,J. C. Blumer,3558,,1909-10-25,1909-10-25,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/844/C1044893F.jpg,C1044893F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,J. C. Blumer,3461,,1909-10-11,1909-10-11,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/847/C1044905F.jpg,C1044905F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,F. A. MacFadden,18537,,1941-06-29,1941-6-29,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/848/C1044911F.jpg,C1044911F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,F. A. MacFadden,,,1923-06-00,1923-6,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/854/C1044934F.jpg,C1044934F,,Bryaceae,,Bryum bimum,(Schreb.) Turner,E. Hardin,151,,1946-08-05,1946-8-5,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/882/C1044978F.jpg,C1044978F,,Grimmiaceae,,Grimmia,Hedw.,unknown,s.n.,,1889-05-23,1889-5-23,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/902/C1045009F.jpg,C1045009F,,Mniaceae,,Mnium affine,Blandow ex Funck,J. M. Grant,s.n.,,1922-00-00,1922,,,,,,,,,,,,,,On log,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/913/C1045031F.jpg,C1045031F,,Grimmiaceae,,Grimmia scouleri,(Müll. Hal.) Lesq. & James,[illegible],s.n.,,1871-00-00,1871,,,,,,,,,,,,,,In water,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/914/C1045032F.jpg,C1045032F,,,,Bryophyta,Schimp.,R. P. Ehrhardt & F. E. Drouet,56,,1948-11-13,1948-11-13,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/481/931/C1045058F.jpg,C1045058F,,,,Bryophyta,Schimp.,R. P. Ehrhardt & F. E. Drouet,41,,1948-11-13,1948-11-13,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
